maker,name,model_no,aliases,status,release_year,long_cm,short_cm,height_cm,area_m2,long_m,class,source_url,source_type,checked_date,flag
テンマクデザイン,BLACK SUMMIT GG8,,,現行,,468,468,234,21.9,4.68,大型,https://www.tent-mark.com/products/black_summit_gg8/,公式,2026-09-24,
テンマクデザイン,サーカス TC　コンフォート　ソロ,,,現行,,362,340,230,12.3,3.62,中型,https://www.tent-mark.com/products/circus_tc_comfort_solo/,公式,2026-09-24,
テンマクデザイン,サーカスTC　DX+　ダックグリーン,,,現行,,442,420,280,18.6,4.42,中型,https://www.tent-mark.com/products/circus_tc_dx_duck_green_version/,公式,2026-09-24,
テンマクデザイン,サーカスTC DX MID+,,,現行,,485,462,310,22.4,4.85,大型,https://www.tent-mark.com/products/circus_tc_dx_mid/,公式,2026-09-24,
テンマクデザイン,サーカスTC DX+,,,現行,,442,420,280,18.6,4.42,中型,https://www.tent-mark.com/products/circus_tc_dx_sand_color/,公式,2026-09-24,
テンマクデザイン,サーカスTC＋,,,現行,,442,420,280,18.6,4.42,中型,https://www.tent-mark.com/products/circus_tc_plus/,公式,2026-09-24,
テンマクデザイン,ホーボーズネスト 2.1,,,現行,,238,223,115,5.3,2.38,小型,https://www.tent-mark.com/products/hobos_nest2/,公式,2026-09-24,
テンマクデザイン,ホーボーズネスト 2.2　Expedition,,,現行,,238,223,115,5.3,2.38,小型,https://www.tent-mark.com/products/hobos_nest2point2_expedition/,公式,2026-09-24,
テンマクデザイン,LaLa,,,現行,,207,207,140,4.3,2.07,小型,https://www.tent-mark.com/products/lala/,公式,2026-09-24,
テンマクデザイン,ミグラテール,,,現行,,353,232,210,8.2,3.53,小型,https://www.tent-mark.com/products/migrateaur/,公式,2026-09-24,
テンマクデザイン,パンダライト,,,現行,,240,240,150,5.8,2.40,小型,https://www.tent-mark.com/products/panda_light/,公式,2026-09-24,
テンマクデザイン,パンダTC＋ブライト,,,現行,,270,270,170,7.3,2.70,小型,https://www.tent-mark.com/products/panda_tc_plus/,公式,2026-09-24,
テンマクデザイン,プリン,,,現行,,250,220,,5.5,2.50,小型,https://www.tent-mark.com/products/purin/,二次,2026-09-24,寸法推定（公式に寸法・重量・定員の記載がなく、ソロ〜デュオ相当と判断）
テンマクデザイン,サミットボーダーライン,,,現行,,420,405,15,17.0,4.20,中型,https://www.tent-mark.com/products/summit_borderline/,公式,2026-09-24,"公式表記の高さが異常値の可能性"
テンマクデザイン,タクティカルサミット,,,現行,,468,468,234,21.9,4.68,大型,https://www.tent-mark.com/products/tactical_summit/,公式,2026-09-24,
テンマクデザイン,テンゲルスタンダード,,,現行,,310,225,150,7.0,3.10,小型,https://www.tent-mark.com/products/tenger_standard/,公式,2026-09-24,
テンマクデザイン,テンゲルスタンダード　ライト,,,現行,,310,225,150,7.0,3.10,小型,https://www.tent-mark.com/products/tenger_standard_light/,公式,2026-09-24,
テンマクデザイン,タイニールームフルクローズド,,,現行,,415,197,197,8.2,4.15,中型,https://www.tent-mark.com/products/tiny_room_full_closed/,公式,2026-09-24,
テンマクデザイン,タイニールームシースルー,,,現行,,415,197,197,8.2,4.15,中型,https://www.tent-mark.com/products/tiny_room_see_through/,公式,2026-09-24,
WAQ,WAQ AIR VISTA エアテント 大型テント エアフレームテント 設営簡単,waq-avs1,,現行,,560,380,230,21.3,5.60,大型,https://waq-online.com/products/waq-avs1,公式,2026-09-24,
WAQ,WAQ EASE POP TENT UVカット フルクローズ対応 ワンタッチテント,waq-ept1,,現行,,220,145,130,3.2,2.20,小型,https://waq-online.com/products/waq-ept1,公式,2026-09-24,
WAQ,WAQ Paramount Dome ソロ〜ファミリー用ドーム型シェルター,waq-pdm1,,現行,,410,355,195,14.6,4.10,中型,https://waq-online.com/products/waq-pdm1,公式,2026-09-24,
WAQ,Paramount Dome フルオプションセット (本体/インナーテント/拡張ベスティブルの3点セット),waq-pdm1set_,,現行,,410,355,195,14.6,4.10,中型,https://waq-online.com/products/waq-pdm1set_,公式,2026-09-24,範囲要確認:セット品。掲載サイズがどの構成要素のものか要確認
WAQ,ソロテント WAQ Alpha T/C ソロ用ティピテント,waq-tct1,,現行,,240,240,150,5.8,2.40,小型,https://waq-online.com/products/waq-tct1,公式,2026-09-24,
WAQ,WAQ Alpha TC/FT ファミリーテント ワンポールテント,waq-tcft1,,現行,,400,400,250,16.0,4.00,中型,https://waq-online.com/products/waq-tcft1,公式,2026-09-24,
WAQ,WAQ ASTRA CT フライシート コット用テント （レギュラー/ワイド),waq-act1-f,,現行,,280,280,129,7.8,2.80,小型,https://waq-online.com/products/waq-act1-f,公式,2026-09-24,
ゼインアーツ,ZEKU RU,,,現行,,480,400,260,19.2,4.80,中型,https://zanearts.com/products/zeku-ru,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ゼクールー ゼクー後継。公表寸法なし＝ZEKU-M相当として推定・要確認
ゼインアーツ,GINGA,,,現行,,620,360,210,22.3,6.20,大型,https://zanearts.com/products/ginga,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ギンガ 4-5人用2ルーム。公表寸法なし＝同クラス品から推定・要確認
ゼインアーツ,KIIRA,,,現行,,450,300,200,13.5,4.50,中型,https://zanearts.com/products/kiira,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;キーラ デュオ向け2ルーム。公表寸法なし＝デュオ相当として推定・要確認
ゼインアーツ,YOMA,,,現行,,420,300,180,12.6,4.20,中型,https://zanearts.com/products/yoma,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ヨマ 組立サイズ 約420×300×高さ180
ゼインアーツ,UKA,,,現行,,330,220,150,7.3,3.30,小型,https://zanearts.com/products/uka,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ウカ ソロ用2ルーム。公表寸法なし＝ソロ相当として推定・要確認
ゼインアーツ,LOLO-M,,,現行,,420,350,220,14.7,4.20,中型,https://zanearts.com/products/lolo-m,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ロロM 使用時サイズ 420×350×H220
ゼインアーツ,LOLO,,,現行,,530,435,285,23.1,5.30,大型,https://zanearts.com/products/lolo,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ロロ 使用時サイズ 530×435×285
ゼインアーツ,KUKU-1,,,現行,,540,320,165,17.3,5.40,中型,https://zanearts.com/products/kuku-1,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;クク1 使用時サイズ 320×540×H165
ゼインアーツ,KUKU-2,,,現行,,660,360,210,23.8,6.60,超大型,https://zanearts.com/products/kuku-2,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;クク2 使用時サイズ 360×660×H210
ゼインアーツ,TOIRO TC,,,現行,,300,250,200,7.5,3.00,小型,https://zanearts.com/products/toiro-tc,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;トイロTC ソロ用2ルーム。公表寸法なし＝ソロ相当として推定・要確認
ゼインアーツ,WOOTA-S TC,,,現行,,370,335,200,12.4,3.70,中型,https://zanearts.com/products/woota-s-tc,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ウータS TC 使用時サイズ 335×370×H200
ゼインアーツ,WOOTA-M TC,,,現行,,450,430,235,19.3,4.50,大型,https://zanearts.com/products/woota-m-tc,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ウータM TC S/Lの中間サイズとして推定・要確認
ゼインアーツ,WOOTA-L TC,,,現行,,570,485,270,27.6,5.70,大型,https://zanearts.com/products/woota-l-tc,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ウータL TC 使用時サイズ 485×570×H270
ゼインアーツ,TAO-1,,,現行,,210,100,100,2.1,2.10,小型,https://zanearts.com/products/tao-1,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;タオ1 ソロ用。公表寸法なし＝YAR-1相当として推定・要確認
ゼインアーツ,TAO-2,,,現行,,220,130,105,2.9,2.20,小型,https://zanearts.com/products/tao-2,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;タオ2 デュオ用。公表寸法なし＝YAR-2相当として推定・要確認
ゼインアーツ,YAR-1,,,現行,,210,90,95,1.9,2.10,小型,https://zanearts.com/products/yar-1,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ヤール1 使用時サイズ 210×90×H95
ゼインアーツ,YAR-2,,,現行,,210,120,100,2.5,2.10,小型,https://zanearts.com/products/yar-2,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ヤール2 使用時サイズ 210×120×H100
ゼインアーツ,BAMI,,,現行,,330,230,150,7.6,3.30,小型,https://zanearts.com/products/bami,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;バミ デュオ用2ルーム。公表寸法なし＝デュオ相当として推定・要確認
ゼインアーツ,GEU,,,現行,,500,430,230,21.5,5.00,大型,https://zanearts.com/products/geu,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ゲウ ウイング型タープ。展開時サイズ推定・要確認
ゼインアーツ,GEU TC,,,現行,,500,430,230,21.5,5.00,大型,https://zanearts.com/products/geu-tc,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ゲウTC＝GEU同寸として推定・要確認
ゼインアーツ,ZEKU-L,,,現行,,540,470,285,25.4,5.40,大型,https://zanearts.com/products/zeku-l,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ゼクーL 使用時サイズ 540×470×285
ゼインアーツ,ZEKU-M TC,,,現行,,440,380,250,16.7,4.40,中型,https://zanearts.com/products/zeku-m-tc,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ゼクーM TC＝ZEKU-M同寸
ゼインアーツ,ZEKU-M,,,現行,,440,380,250,16.7,4.40,中型,https://zanearts.com/products/zeku-m,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ゼクーM 使用時サイズ 440×380×H250（最大値）
ゼインアーツ,GIGI-1 TC,,,現行,,500,400,220,20.0,5.00,大型,https://zanearts.com/products/gigi-1-tc,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ギギ1 TC＝GIGI-1同寸
ゼインアーツ,GIGI-1,,,現行,,500,400,220,20.0,5.00,大型,https://zanearts.com/products/gigi-1,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ギギ1 使用時サイズ 500×400×H220（最大値）
ゼインアーツ,GIGI-2 TC,,,現行,,750,400,220,30.0,7.50,超大型,https://zanearts.com/products/gigi-2-tc,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ギギ2 TC＝GIGI-2同寸
ゼインアーツ,GIGI-2,,,現行,,750,400,220,30.0,7.50,超大型,https://zanearts.com/products/gigi-2,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ギギ2 使用時サイズ 750×400×220（最大値）
ゼインアーツ,ROGA,,,現行,,595,300,170,17.9,5.95,中型,https://zanearts.com/products/roga,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ロガ 使用時サイズ 595×300×170（最大値）
ゼインアーツ,GIMORG,,,現行,,545,315,180,17.2,5.45,中型,https://zanearts.com/products/gimorg,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;ギモーグ 使用時サイズ 315×545×H180
ゼインアーツ,OKITOMA-2,,,現行,,359,280,140,10.1,3.59,中型,https://zanearts.com/products/okitoma-2,二次,2026-09-24,公式ページの記載は収納(キャリーバッグ)サイズのみ。使用時サイズは仕様図画像(img-spec)のみでテキスト無し;オキトマ2 使用時サイズ 幅359×奥行280×高140
